Date,Credit Spread,Excess Spread,CFETS Valuation,Sentiment Value
2019-06-18,226.135,142.28,5.43405,0.5
2019-06-19,229.885,142.345,5.4583,0.5
2019-06-20,229.63,142.665,5.4305,0.5
2019-06-21,230.595,144.11,5.4359,0.5
2019-06-24,228.63,144.35,5.4318,0.5
2019-06-25,231.305,145.27,5.448,0.5
2019-06-26,233.16,145.0,5.44955,0.5
2019-06-27,233.285,144.54,5.4403,0.029376461276375387
2019-06-28,236.135,145.57,5.45455,0.5
2019-07-01,235.045,145.47,5.43175,0.5
2019-07-02,239.545,145.52,5.43515,0.5
2019-07-03,241.24,145.69,5.42845,0.5
2019-07-04,238.08,145.27,5.3932,0.5
2019-07-05,237.83,145.585,5.407,0.5
2019-07-08,239.145,145.7,5.41895,0.5
2019-07-09,227.855,135.315,5.30725,0.5
2019-07-10,225.485,135.405,5.30665,0.5
2019-07-11,227.18,135.865,5.30815,0.7143431215782303
2019-07-12,227.61,135.825,5.3086,0.5
2019-07-15,225.03,135.135,5.2909,0.5
2019-07-16,226.97,135.685,5.30775,0.5
2019-07-17,229.885,137.59,5.3258,0.5
2019-07-18,231.805,136.025,5.33765,0.5
2019-07-19,233.605,136.505,5.34505,0.5
2019-07-22,233.615,136.295,5.3265,0.5
2019-07-23,232.345,136.255,5.31195,0.5
2019-07-24,232.725,136.415,5.31305,0.5
2019-07-25,232.835,136.84,5.3156,0.5
2019-07-26,231.455,136.085,5.3028,0.5
2019-07-29,231.48,136.885,5.3007,0.5
2019-07-30,228.855,136.15,5.2791,0.5
2019-07-31,228.98,135.655,5.2614,0.5
2019-08-01,228.04,136.02,5.24615,0.5
2019-08-02,225.165,135.525,5.20065,0.5
2019-08-05,226.36,136.255,5.1966,0.5
2019-08-06,224.62,136.77,5.1939,0.5
2019-08-07,223.825,137.295,5.1929,0.5
2019-08-08,226.675,136.725,5.17565,0.5
2019-08-09,226.775,136.87,5.17305,0.5
2019-08-12,223.54,136.985,5.1642,0.5
2019-08-13,203.9,110.2,4.8257,0.5
2019-08-14,205.49,109.94,4.8783,0.5
2019-08-15,199.87,110.13,4.8824,0.5
2019-08-16,201.51,109.8,4.9412,0.5
2019-08-19,197.38,110.13,4.9435,0.5
2019-08-20,193.96,110.02,4.9187,0.5
2019-08-21,191.44,109.34,4.9116,0.5
2019-08-22,191.6,109.62,4.9215,0.5
2019-08-23,192.31,109.3,4.9281,0.5
2019-08-26,192.08,109.91,4.9189,0.5
2019-08-27,192.23,109.74,4.929,0.5
2019-08-28,193.07,109.67,4.937,0.5
2019-08-29,191.94,110.12,4.9362,0.5
2019-08-30,188.49,109.51,4.9205,0.5
2019-09-02,188.23,109.61,4.9373,0.5
2019-09-03,187.56,109.9,4.9243,0.5
2019-09-04,189.84,110.03,4.9463,0.5
2019-09-05,191.08,110.37,4.9322,0.5
2019-09-06,192.57,110.57,4.9317,0.5
2019-09-09,190.68,110.1,4.9273,0.5
2019-09-10,190.08,109.95,4.9263,0.5
2019-09-11,191.96,110.08,4.9349,0.5
2019-09-12,193.84,110.28,4.9586,0.5
2019-09-16,192.94,110.48,4.939,0.5
2019-09-17,193.21,109.79,4.9413,0.5
2019-09-18,192.76,109.34,4.9461,0.5
2019-09-19,191.39,109.51,4.9369,0.5
2019-09-20,191.09,109.27,4.9388,0.5
2019-09-23,191.33,109.64,4.9407,0.5
2019-09-24,193.39,109.73,4.961,0.5
2019-09-25,195.34,110.59,4.9743,0.5
2019-09-26,195.18,110.46,4.9724,0.5
2019-09-27,192.94,109.92,4.955,0.5
2019-09-29,193.12,110.17,4.9607,0.5
2019-09-30,190.04,109.68,4.9241,0.5
2019-10-08,190.13,110.06,4.9232,0.5
2019-10-09,191.73,110.28,4.9289,0.5
2019-10-10,227.345,152.02,5.20415,0.5
2019-10-11,236.54,162.15,5.2978,0.5
2019-10-12,246.065,172.225,5.3925,0.5
2019-10-14,256.085,182.265,5.4991,0.5
2019-10-15,267.98,192.78,5.60885,0.5
2019-10-16,277.19,203.085,5.7032,0.5
2019-10-17,281.01,208.24,5.7441,0.2481945438323494
2019-10-18,282.03,210.505,5.76375,0.5
2019-10-21,280.575,210.825,5.7621,0.5
2019-10-22,278.83,210.345,5.76325,0.5
2019-10-23,278.49,210.11,5.74575,0.5
2019-10-24,278.73,209.78,5.7424,0.5
2019-10-25,278.72,209.905,5.74705,0.5
2019-10-28,278.03,209.955,5.759,0.5
2019-10-29,279.14,209.975,5.7775,0.5
2019-10-30,277.315,210.905,5.82835,0.5
2019-10-31,278.105,210.72,5.8505,0.5
2019-11-01,282.405,209.91,5.8552,0.5
2019-11-04,282.38,209.81,5.86825,0.5
2019-11-05,286.835,210.245,5.8852,0.5
2019-11-06,285.205,210.21,5.86295,0.5
2019-11-07,282.6,209.92,5.8528,0.5
2019-11-08,280.975,210.585,5.8412,0.5
2019-11-11,282.785,210.445,5.8459,0.5
2019-11-12,279.98,210.255,5.82945,0.5
2019-11-13,280.43,210.665,5.8212,0.5
2019-11-14,278.835,210.225,5.81305,0.5
2019-11-15,279.945,209.925,5.8167,0.5
2019-11-18,283.375,210.19,5.80205,0.5
2019-11-19,324.65,248.86,6.0095,0.5
2019-11-20,327.39,250.21,5.9986,0.5
2019-11-21,323.88,249.41,5.9889,0.5
2019-11-22,324.96,250.11,5.9856,0.5
2019-11-25,323.59,250.04,5.9825,0.5
2019-11-26,320.54,249.93,5.9591,0.5
2019-11-27,318.47,248.5,5.9442,0.5
2019-11-28,320.39,250.42,5.9505,0.5
2019-11-29,269.375,198.445,5.6109,0.5
2019-12-02,265.215,195.38,5.57575,0.5
2019-12-03,267.125,195.87,5.5556,0.5
2019-12-04,261.495,191.11,5.4938,0.5
2019-12-05,262.405,191.175,5.50405,0.5
2019-12-06,263.265,191.325,5.50795,0.5
2019-12-09,261.995,190.34,5.51165,0.5
2019-12-10,261.87,190.57,5.50875,0.5
2019-12-11,261.87,190.375,5.49625,0.5
2019-12-12,258.435,185.045,5.44315,0.5
2019-12-13,257.535,185.705,5.44145,0.5
2019-12-16,255.495,185.265,5.43605,0.5
2019-12-17,255.835,185.525,5.445,0.5
2019-12-18,256.305,185.775,5.45385,0.5
2019-12-19,258.0,185.9,5.44985,0.5
2019-12-20,262.5,186.58,5.44995,0.5
2019-12-23,266.105,186.92,5.43175,0.5
2019-12-24,268.4,186.78,5.42135,0.5
2019-12-25,269.4,186.3,5.41655,0.5
2019-12-26,269.165,186.035,5.40295,0.9698201184623253
2019-12-27,260.855,176.0,5.30285,0.5
2019-12-30,261.215,175.43,5.2956,0.5
2019-12-31,263.115,175.895,5.28945,0.5
2020-01-02,257.195,176.355,5.24465,0.5
2020-01-03,253.38,176.88,5.241,0.5
2020-01-06,251.905,176.945,5.2279,0.5
2020-01-07,253.71,176.425,5.22235,0.5
2020-01-08,251.87,176.07,5.20995,0.5
2020-01-09,248.815,176.16,5.1898,0.5
2020-01-10,247.69,176.135,5.1731,0.5
2020-01-13,244.93,175.98,5.16135,0.5
2020-01-14,244.255,175.795,5.162,0.5
2020-01-15,246.585,176.4,5.1766,0.41022701664968986
2020-01-16,244.915,176.04,5.1793,0.5
2020-01-17,246.715,175.595,5.1711,0.5
2020-01-19,246.37,175.03,5.1716,0.5
2020-01-20,247.965,175.115,5.1737,0.5
2020-01-21,247.225,175.43,5.16255,0.5
2020-01-22,246.66,175.2,5.1555,0.5
2020-01-23,246.62,175.19,5.146,0.5
2020-02-03,253.82,175.31,5.0303,0.5
2020-02-04,253.165,176.09,5.02405,0.5
2020-02-05,253.335,175.505,5.04325,0.5
2020-02-06,256.11,176.04,5.06275,0.5
2020-02-07,258.12,175.795,5.0285,0.5
2020-02-10,264.12,175.84,5.01815,0.5
2020-02-11,264.8,176.595,5.0019,0.5
2020-02-12,261.19,175.96,4.9726,0.5
2020-02-13,256.78,174.125,4.93285,0.5
2020-02-14,257.005,172.125,4.9114,0.5
2020-02-17,254.525,172.43,4.8799,0.5
2020-02-18,252.54,172.99,4.8569,0.5
2020-02-19,251.0,173.13,4.83395,0.5
2020-02-20,244.64,172.73,4.8169,0.5
2020-02-21,243.405,172.5,4.8152,0.5
2020-02-24,243.33,172.74,4.7979,0.5
2020-02-25,240.97,172.48,4.793,0.5
2020-02-26,241.06,172.04,4.77165,0.9001290889642851
2020-02-27,241.655,172.88,4.74155,0.5
2020-02-28,233.38,162.33,4.63985,0.5
2020-03-02,235.195,163.32,4.63135,0.5
2020-03-03,236.095,163.13,4.6245,0.5
2020-03-04,237.94,162.99,4.57715,0.5
2020-03-05,237.61,162.915,4.5859,0.5
2020-03-06,239.69,162.905,4.56495,0.5
2020-03-09,240.475,164.905,4.4825,0.5
2020-03-10,236.47,164.07,4.4857,0.5
2020-03-11,237.71,164.54,4.50205,0.5
2020-03-12,238.165,165.19,4.49275,0.5
2020-03-13,237.34,165.005,4.5257,0.5
2020-03-16,232.6,155.04,4.45415,0.5
2020-03-17,225.745,145.685,4.37385,0.5
2020-03-18,206.37,123.67,4.16865,0.5
2020-03-19,208.82,124.67,4.1748,0.9541654131233144
2020-03-20,211.845,125.6,4.1755,0.5
2020-03-23,190.115,105.835,3.92085,0.5
2020-03-24,194.97,105.04,3.92305,0.5
2020-03-25,206.505,114.985,4.02895,0.5
2020-03-26,211.515,114.56,4.0343,0.5
2020-03-27,208.47,115.97,4.0268,0.5
2020-03-30,212.645,114.43,4.04095,0.5
2020-03-31,216.01,114.24,4.0451,0.5
2020-04-01,220.415,113.84,4.04345,0.5
2020-04-02,217.06,111.905,3.99255,0.5
2020-04-03,217.43,112.905,3.9882,0.5
2020-04-07,236.395,112.53,3.868,0.5
2020-04-08,239.8,112.75,3.79185,0.5
2020-04-09,235.925,112.785,3.75915,0.5
2020-04-10,206.56,80.56,3.9353,0.5
2020-04-13,203.5,80.6,3.9059,0.5
2020-04-14,206.44,80.62,3.938,0.5
2020-04-15,212.52,79.83,3.9159,0.5
2020-04-16,215.02,80.43,3.928,0.5
2020-04-17,213.56,80.0,3.8785,0.5
2020-04-20,215.54,80.22,3.901,0.5
2020-04-21,214.47,79.96,3.888,0.5
2020-04-22,216.24,79.76,3.8921,0.5
2020-04-23,214.75,80.42,3.8279,0.5
2020-04-24,211.47,79.91,3.8221,0.5
2020-04-26,209.64,79.98,3.8213,0.5
2020-04-27,207.58,80.29,3.823,0.5
2020-04-28,206.35,80.09,3.8094,0.5
2020-04-29,208.17,80.32,3.8271,0.5
2020-04-30,206.3,80.17,3.8079,0.5
2020-05-06,202.5,80.26,3.8229,0.5
2020-05-07,200.45,79.83,3.8689,0.5
2020-05-08,204.62,80.34,3.8691,0.5
2020-05-09,204.18,80.16,3.8977,0.5
2020-05-11,197.85,80.04,3.8948,0.5
2020-05-12,202.88,80.35,3.9124,0.880235352824814
2020-05-13,204.89,80.19,3.915,0.5
2020-05-14,206.94,80.53,3.896,0.5
2020-05-15,209.38,80.27,3.8885,0.5
2020-05-18,185.47,71.03,3.65895,0.5
2020-05-19,183.0,70.765,3.6636,0.5
2020-05-20,181.36,70.86,3.67495,0.5
2020-05-21,179.105,70.85,3.65665,0.8843440403912414
2020-05-22,182.385,71.015,3.6544,0.5
2020-05-25,174.04,70.965,3.65005,0.5
2020-05-26,165.48,71.065,3.692,0.3778090629403248
2020-05-27,158.705,71.375,3.7238,0.5
2020-05-28,161.835,71.16,3.7532,0.5
2020-05-29,165.075,71.13,3.7699,0.5
2020-06-01,167.305,71.23,3.7902,0.5
2020-06-02,155.66,71.345,3.8602,0.5
2020-06-03,155.425,70.86,3.9881,0.5
2020-06-04,154.64,71.135,4.05575,0.5
2020-06-05,159.08,71.25,4.18265,0.5
2020-06-08,166.365,71.02,4.2302,0.5
2020-06-09,171.69,70.845,4.22405,0.5
2020-06-10,167.785,70.73,4.20975,0.5
2020-06-11,166.855,70.775,4.1866,0.5
2020-06-12,166.59,70.77,4.1495,0.15008684605020584
2020-06-15,163.485,70.54,4.117,0.5
2020-06-16,161.195,70.425,4.1238,0.9571543886607136
2020-06-17,156.02,70.18,4.14925,0.5
2020-06-18,155.9,70.715,4.1412,0.5
2020-06-19,158.18,70.4,4.1565,0.5
2020-06-22,154.09,70.45,4.18805,0.9155031272922753
2020-06-23,150.695,65.07,4.19735,0.39108396958226754
2020-06-24,158.46,65.38,4.19335,0.5
2020-06-28,160.18,65.215,4.18775,0.5
2020-06-29,160.55,65.38,4.1819,0.5
2020-06-30,163.94,65.355,4.1853,0.5
2020-07-01,162.41,65.27,4.1685,0.5
2020-07-02,163.735,65.015,4.15565,0.5
2020-07-03,159.885,64.985,4.13515,0.5
2020-07-06,151.54,65.375,4.17155,0.5
2020-07-07,154.44,65.535,4.2787,0.5
2020-07-08,154.97,65.965,4.33805,0.5192504892667305
2020-07-09,151.435,65.71,4.4587,0.5
2020-07-10,157.905,66.09,4.51485,0.5
2020-07-13,133.97,47.62,4.6154,0.5
2020-07-14,142.37,47.84,4.6489,0.5
2020-07-15,152.3,47.93,4.6484,0.5
2020-07-16,148.89,48.19,4.6132,0.5
2020-07-17,149.71,48.04,4.5816,0.5
2020-07-20,152.22,47.5,4.5576,0.5
2020-07-21,161.86,51.58,4.5721,0.5
2020-07-22,159.26,50.88,4.5456,0.5
2020-07-23,152.82,51.48,4.5008,0.5
2020-07-24,154.53,50.36,4.4606,0.5
2020-07-27,146.82,50.42,4.4294,0.5
2020-07-28,142.48,50.33,4.4156,0.5
2020-07-29,139.65,51.88,4.4169,0.5
2020-07-30,140.84,51.53,4.439,0.5
2020-07-31,137.02,50.7,4.457,0.5
2020-08-03,140.07,50.92,4.4681,0.5
2020-08-04,140.33,50.73,4.461,0.5
2020-08-05,137.73,50.88,4.443,0.5
2020-08-06,132.45,49.92,4.4264,0.5866363155537814
2020-08-07,133.98,50.92,4.4245,0.5
2020-08-10,135.31,50.92,4.4082,0.5
2020-08-11,132.1,50.25,4.3847,0.5
2020-08-12,131.34,50.43,4.3796,0.5
2020-08-13,130.65,50.54,4.3713,0.5
2020-08-14,133.21,50.58,4.3854,0.5
2020-08-17,131.03,50.96,4.3535,0.5
2020-08-18,128.31,49.92,4.337,0.5
2020-08-19,123.44,49.91,4.3179,0.5
2020-08-20,120.06,50.24,4.3217,0.5
2020-08-21,121.67,51.26,4.3507,0.5
2020-08-24,117.64,50.87,4.3593,0.5
2020-08-25,114.88,49.9,4.3787,0.5
2020-08-26,110.58,45.23,4.3453,0.5
2020-08-27,110.53,44.92,4.3437,0.989824810644897
2020-08-28,111.23,45.37,4.3791,0.5
2020-08-31,116.34,45.23,4.4026,0.5
2020-09-01,110.26,40.64,4.356,0.5
2020-09-02,104.71,35.8,4.3337,0.5
2020-09-03,102.59,35.71,4.3437,0.5
2020-09-04,103.8,35.74,4.3518,0.5
2020-09-07,101.28,34.98,4.3724,0.5
2020-09-08,103.17,34.89,4.3727,0.5
2020-09-09,104.06,34.99,4.3185,0.5
2020-09-10,108.85,34.91,4.3108,0.9635979623575299
2020-09-11,106.38,34.67,4.3113,0.9809932455002703
2020-09-14,106.22,35.03,4.3231,0.7131020881707306
2020-09-15,110.29,35.13,4.3072,0.5
2020-09-16,111.07,35.33,4.2947,0.5
2020-09-17,108.96,35.63,4.2933,0.9058791793930943
2020-09-18,109.36,35.67,4.2877,0.8125485374736914
2020-09-21,111.66,35.36,4.2845,0.045059437523913504
2020-09-22,109.22,35.0,4.2698,0.5
2020-09-23,109.21,35.43,4.2842,0.8837523146656673
2020-09-24,107.58,35.37,4.2679,0.22940910924977448
2020-09-25,104.75,35.74,4.2745,0.027083724190247405
2020-09-27,104.23,35.09,4.2685,0.5
2020-09-28,106.8,35.76,4.2888,0.5
2020-09-29,106.49,35.5,4.2954,0.5385131014656093
2020-09-30,107.0,35.34,4.2952,0.22613994099943102
2020-10-09,99.58,30.07,4.2473,0.5
2020-10-10,101.53,30.83,4.2664,0.8722761754034618
2020-10-12,101.39,30.48,4.2689,0.6811133735171943
2020-10-13,101.49,29.26,4.2541,0.5
2020-10-14,99.92,29.75,4.2433,0.5754473457138645
2020-10-15,94.55,25.33,4.1938,0.5
2020-10-16,93.99,24.86,4.1877,0.9978857391406816
2020-10-19,94.6,24.46,4.1734,0.5
2020-10-20,93.61,24.37,4.162,0.9890605629336551
2020-10-21,95.3,24.63,4.1584,0.5
2020-10-22,98.92,24.95,4.1554,0.5
2020-10-23,96.4,25.01,4.141,0.5
2020-10-26,93.38,25.03,4.1297,0.5
2020-10-27,94.0,24.87,4.1256,0.5
2020-10-28,95.35,25.16,4.1272,0.5
2020-10-29,95.21,24.92,4.1212,0.16537044702869996
2020-10-30,95.4,24.88,4.1227,0.5
2020-11-02,97.93,24.72,4.1386,0.49372005628131116
2020-11-03,100.57,24.62,4.1328,0.5
2020-11-04,98.92,25.04,4.1179,0.9906343253942207
2020-11-05,99.41,25.17,4.1224,0.2447135165705001
2020-11-06,96.28,24.9,4.1188,0.5
2020-11-09,95.25,25.03,4.1255,0.4610295855257926
2020-11-10,95.6,25.63,4.1466,0.9506836769354436
2020-11-11,96.79,24.49,4.1607,0.5
2020-11-12,97.63,24.54,4.2108,0.00824354756325707
2020-11-13,102.76,24.875,4.29835,0.5327152301911285
2020-11-16,107.155,24.445,4.34005,0.9997873676839556
2020-11-17,112.14,25.21,4.4056,0.5
2020-11-18,112.27,19.55,4.4494,0.5
2020-11-19,111.75,14.81,4.4728,0.5
2020-11-20,117.36,15.27,4.5507,0.5
2020-11-23,123.6,15.41,4.5679,0.9732578294893639
2020-11-24,122.65,15.33,4.5681,0.5
2020-11-25,120.23,10.93,4.5175,0.5
2020-11-26,120.77,10.88,4.5105,0.9942609066931211
2020-11-27,120.16,10.08,4.4981,0.5
2020-11-30,124.36,10.3,4.4756,0.9492146335933871
2020-12-01,121.02,9.85,4.4501,0.8880567940403934
2020-12-02,116.97,7.34,4.4335,0.5
2020-12-03,113.7,7.74,4.4048,0.5
2020-12-04,115.86,5.27,4.4022,0.5
2020-12-07,117.53,5.65,4.406,0.5
2020-12-08,121.07,5.41,4.4154,0.9425671837115306
2020-12-09,115.54,0.64,4.3557,0.9940856415837946
2020-12-10,117.92,1.2,4.3536,0.709670972677224
2020-12-11,114.43,-0.12,4.3485,0.7913543533071035
2020-12-14,116.1,0.68,4.3535,0.54299783799579
2020-12-15,119.36,0.98,4.356,0.5
2020-12-16,122.04,1.14,4.3526,0.9323447697420217
2020-12-17,121.83,0.18,4.3404,0.5
2020-12-18,121.8,1.64,4.341,0.5
2020-12-21,124.71,1.58,4.3297,0.935434778167581
2020-12-22,121.04,-3.51,4.2482,0.6095375166619083
2020-12-23,118.72,-4.33,4.2241,0.9435604304836214
2020-12-24,115.34,-4.47,4.2115,0.5
2020-12-25,117.71,-4.61,4.2196,0.6880504999448512
2020-12-28,116.48,-6.32,4.191,0.5
2020-12-29,120.24,-7.37,4.1988,0.5
2020-12-30,125.18,-6.91,4.1954,0.9830215626796807
2020-12-31,125.71,-8.53,4.1764,0.5
2021-01-04,119.11,-4.51,4.1837,0.5
2021-01-05,123.01,-4.05,4.1796,0.2550686028866014
2021-01-06,123.52,-2.2,4.1666,0.5
2021-01-07,125.64,1.73,4.134,0.5
2021-01-08,125.82,3.71,4.1122,0.5
2021-01-11,135.37,14.1,4.2202,0.5
2021-01-12,135.4,18.74,4.2045,0.5
2021-01-13,136.09,17.81,4.188,0.5
2021-01-14,136.19,19.08,4.1681,0.5
2021-01-15,131.68,19.48,4.1578,0.5
2021-01-18,123.66,21.95,4.1601,0.5
2021-01-19,121.39,15.18,4.1787,0.7131312945631544
2021-01-20,123.36,14.2,4.1889,0.9967523775392317
2021-01-21,126.17,15.15,4.1727,0.5
2021-01-22,127.24,12.91,4.1816,0.5
2021-01-25,124.7,10.61,4.1793,0.5
2021-01-26,116.39,8.87,4.1712,0.9175073522629451
2021-01-27,116.63,10.67,4.2316,0.5
2021-01-28,111.17,7.76,4.2455,0.5
2021-01-29,116.98,6.98,4.2946,0.5
2021-02-01,121.87,8.675,4.31215,0.5
2021-02-02,121.555,9.265,4.2921,0.5
2021-02-03,116.035,12.275,4.28305,0.652032461776802
